Territory,Division,GDOS_ID,Name,Address,Phone,Zip,Duplicate,DoNotImport,Reason
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01622db61b2a0048,Sheffield Lanes Sheffield Lanes,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0162686c20160067,Outta the Box Outta The Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01632c42097a0085,Connecticut Scrap,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163405baa540088,Cazenovia Trans Sta Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f95b925d0123,Eliot Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f964807f0126,Bridgton Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f96a52af012c,Lyman Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f9706ea8012f,Wiscasset Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f98edd330132,West Newfield Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f9aa7d600135,Gray Transfer Station Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f9e297eb0138,Brownfield Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163f9e3a5c5013b,Denmark Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee0163fe297814013e,Fair Tide Thrift Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee016447d38ffa01b8,Freeport Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01644b60b57601bb,Harpswell Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01645b272d0a01d7,Victor Town Hall,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b641afc01ee,Middlesex Recycling - The Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b67bdc201f1,Route 435 Box (Nite),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b69af8d01f4,Schoolhse (Nite) The Red,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b7035a101f7,Scranton Econolodge Hotel,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b70e1d001fa,Service Station Roani's,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808329616ab2ee01646b859d060200,Store #7 Mt Poc P / U (S-2) (Nite),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c1fa820021,2 Night Boxes  city,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c1fb780024,Day box aloft hotel drop box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c1fc520027,Bethal Headstart Flair inc,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c1fd40002a,Day Mckinley,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c1fe2c002d,Day  box south run,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a26c2004a0030,Db West Seneca,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a2be86e9c003e,Town of Pomfret Planning & Zoning Bin,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a2be86f8c0041,Lighthouse Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a3b5b8c860047,Roming Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a43051db3004f,Colonie Store 6,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a431035b50052,Glens Falls Store 5 Store 5,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a4317362f005a,East Durham Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a43180c4d005d,Gallupville Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a4321088a0060,Guilderland Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a7037d2280078,Shell Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a80cad298007b,Spring Creek Rehab,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a80d56012007e,Remax Pinnacle,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a85f034080087,Union Township Building,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a85f2fc84008a,Trinity Lutheran  Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a86645bb70092,Huntingdon Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bbf23009b,American Legion,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bc017009e,"Toys,Kids & Applesauce",,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bc2fa00a7,Brothers Family Dining,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bc40600aa,Capital Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bc95f00b6,Ace Hardware,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bcb5500bc,Dairy Queen,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bd23f00d1,Summerdale Plaza,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bd93000da,Lewistown Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a889bdda800e3,Punxsutawney Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc2079700ef,North Annville Twp. Building,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc2088800f2,Lebanon Valley College,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc20db100f5,Hutters Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc211d800fe,Hearth Family Restaurant,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc2140f0101,Fresh Donuts,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc21acb010a,Box Hometown Market,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc21bba010d,Box Tyrone Hospital,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc21cae0110,Box Nac Drive,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc21da00113,Portage Resale Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015a8dc21ea20116,The Lighthouse,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ab3653999012b,Pakha's Thai House,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad31597dc015b,Box Post Office,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad3168eec015e,Dicks Homecare Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad32ff5920161,Box Festival Beverage,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad366c84b0164,Ashville VFW (2nd),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad367a8720167,Bethany Church (2nd),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad370f5b9016a,Box Loretto Vfw,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad375857e016d,Box Scalp Ave,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db0f430176,Groucher St Box (2nd),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db102c0179,Festival Beverage Box (2nd),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db1118017c,Scalp Box (2nd),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db1223017f,Cresson Box (2nd),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db5bda0185,Bullpen Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db60870188,Box Signature Auto,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad5db6170018b,Epworth Manor (2nd),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad7b48e640196,Drop Box Bellbrook Middle School,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad7bfc7a9019c,Drop Box U D Campus,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad7d04e4601a5,Drop Box Watson Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833159992b47015ad7d5d8f401a8,Drop Box U D Campus,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833a649339ed016494256a2d0000,Store #7 Mt Pocono P / U (S-2) PM,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833a649339ed0164980098170003,Drop Box New Britain Salvation Corps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833a649339ed0164a773c721000d,Hillsborough Transfer Station - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833a649339ed0164a966c2890020,PLYMOUTH  SA CORP,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833a649339ed0164d5cd35b10029,"Limington, Town of",,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a01691ebcd1800006,Deja Vu Consignment,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a01692e31c2ae0009,Super Saver,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a01695c84e857000c,P Franceschelli Parish Hall Queen of the Apostles Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a01695c84fdc0000f,Auto Parts Morgan Hi-way,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a0169be65ef48001a,Conway Transferstation,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a016a46387c890026,Sunoco Station Moosic,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a016a5676d463002f,BROCKTON RECYCLE DEPOT,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80833c68dd922a016acf57e0fc005e,salvation army corp passaic,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808349547cd67b0154996490d8000d,VFW Whitman,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f08ef20007,Coxsackie Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f0d393000a,Pittsfield Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f17fb2000d,East Durham Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f180ad0010,East Greenbush Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f182310016,Howes Cavern Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f1830c0019,Hunter Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f183f3001c,Schenectady Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f184e9001f,Nassau Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f185c30022,New Baltimore Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f186860025,Schodack Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f18867002b,Westerlo Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f18922002e,Western Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f189e00031,Windham Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e10154f0f18ab10034,Rensselaerville Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e1015533e4a4bf0057,Brownfield Rec Department,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e1015533e4a664005d,Mechanic Falls Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80834a54e878e1015533e4a9b20069,Rye Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a808375559c116c0155a53090c30063,Mass Appeals,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a808375559c116c0155c93d8435038b,Triad Recycling,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083756c615ccf016cdc80b3b80058,victory of life dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62dab1002f,Town and Country Equipment,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62db650032,Clinton Street Methodist Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62dc450035,Newton Abbott Fire Company,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62dcf00038,Hartland United Baptist Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62dd9b003b,First Baptist Church of Clarence,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a808385564fc98401569c62de50003e,Bennington Fire Company,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e0206012b0052,S. A Thrift Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e4f04ef9900a1,Lima Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e82ab5cdc00a6,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e87e9366400ab,Church Of Mt Zion,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e971cc2de00ae,Drop Box Marathon,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e971d0ba100b1,Lima Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e972ca21500b4,Drop Box 3rd Base Drive Thru,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016e975a86d800ba,Cheetah Auto,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016ed530d10700bd,Salem Corp,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016f03815fe000cb,Colonial Hills Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fa835067700e1,Oxford Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fa83ea2d700e4,Players Circle 2 Doors Down,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fd6ac11810100,CPRS Physical Therapy,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fd6ac23600103,Conoy Brethren In Christ Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fd6ac3bf40108,Wenger Feed Group,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083d56cf82b39016fd6ac4e22010b,Promway Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b01735bf388ed0025,New Kensington Corps (NEW),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b0173bdcd4443004d,St. Paul's Thrift Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b0173c2fb838b0050,Trinity United Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b017410377c9d0072,Ravenna Corp,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b0174103790f40077,Sebago Food Pantry,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b01741037a599007a,Northside Christ Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083ea732be20b01741560a31a0083,New Brunswick Corps - The Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083f76b996311016bb1a85e660003,#05 S T O R E Springfield #05 S T O R E - Springfield,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8083f76b996311016bd71028d6007d,Easter Seals,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf90ea8000c,Shell Gas,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf9223f000f,Woodlanes Bowling,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf9b166001b,shell Gas,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf9c5e0001e,Dollar Plus,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf9da8e0021,DE recy,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8083f960dfe21301613bf9ee1a0024,Pit,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280057d9b2ab9017da317623d0000,Claysville Car Wash - U,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280297de48839017dfaa387e30002,TRANSFER STATION Deep River,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448c4e2fd9018c534b69f20000,Euclid YMCA,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448ce90704018cf2f0d8ae0005,Salvation Army Donation Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448e13806a018e187b1f260000,Brownfield Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280448e13806a018e187b212e0003,Brownfield Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280448e13806a018e187b28090006,Baldwin Town Office,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448e13806a018e187b28b10009,Baldwin Town Office,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280448e5b5bdc018e605d644b0000,Harris Bros. Waste Removal,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448e9e488b018ea874626d0000,SA Corp `,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280448ed1a5f4018ed1aa00620000,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280448ed1a5f4018ed1aa71c90003,Taylor Community Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f4bda84017f4e8541e6000a,North Bridgton  Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f4bda84017f4e86e7820015,Boothbay Harbor Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f4bda84017f4e86ee13001a,Harpswell  Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53a9e0180002,Saco Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53ab7fda000b,Standish Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53ad11e40010,Exeter  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53ad165e0015,Transfer Eliot,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53ad1c59001a,Epping Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f53ad2383001f,Brownfield Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017f5df93c7c006a,Hollis  Clothes Closet,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82804a7f50c9e9017fb05fe9170087,Gordon Brothers Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82805a7e532110017e5c7ce95c0001,Transfer Station Simsbury (TS),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017c2b25fd260002,Pease Trade Post 2,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017c2b260a170005,Hanscoms South Port,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017c5ea83757000d,VFW (2),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017c78685c1e0010,Alliance Kidzone,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017ca6c2e884001b,SA Store #12,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280647c12df61017cc5a2e86d001e,Nashua Recycling,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280647cf3021d017d2ca425ff00cf,Kid 2 Kid Kid 2 Kid,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280647cf3021d017d2ca546c300d2,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a0e9f80003,Drop Box The Salvation Army corps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a2b7540009,Express Scripts Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a3a8b6000f,Hartford Corps Hartford Corps (db),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a3cc9e0012,Salvation Army Box at Rutgers,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a403dd0018,3rd Ave Thrift Unique Boutique,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a586110027,Franklin Beer Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a5c1cc002a,Derry Twp Recycling,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a5ebcf002d,portland arc,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a694180035,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a699730038,The Salvation Army Thrift Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a6b20c0049,Rowe Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed1018654a6b846004c,sayre  dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82808f864f3ed101869cbda34b0055,Waterbury Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280a287c28a130187e0f5d7780000,Butler Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280ad81007e0701813ce9e09b0009,Ontime Retail,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280ad86c0acb3018712f7f080000e,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280ad86c0acb30187181e867d0014,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280b58c824a3b018c8bf1a56e001e,The Giving Place,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280b58d7f40d9018d884930040000,Civic Center Throop,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280b58e14799f018e187b25df0006,Baldwin Town Office,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280b58e14799f018e187b2db0000c,Baldwin Town Office,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280b58ed2c888018ed6cc609a0000,Wilmington Family Store and Adult Rehabilitation Center,,,,True,True,Marked as duplicate location
